"面額新台幣10元之公司"
"因應主管機關函令，上市(櫃)及興櫃公司110年原訂5月24日至6月30日股東會，延至110年7月至8月間召開，延期召開股東會日期彙總表，請至110年7月及8月「股東會及除權息日曆」查詢。"
"公司代號名稱","決議（擬議）進度","股利所屬年(季)度","股利所屬期間","期別","董事會（擬擬議）股利分派日","股東會日期","期初未分配盈餘/待彌補虧損(元)","本期淨利(淨損)(元)","可分配盈餘(元)","分配後期末未分配盈餘(元)","股東配發-盈餘分配之現金股利(元/股)","股東配發-法定盈餘公積發放之現金(元/股)","股東配發-資本公積發放之現金(元/股)","股東配發-股東配發之現金(股利)總金額(元)","股東配發-盈餘轉增資配股(元/股)","股東配發-法定盈餘公積轉增資配股(元/股)","股東配發-資本公積轉增資配股(元/股)","股東配發-股東配股總股數(股)","股利分派之公司章程","備註",
"面額新台幣10元之公司"
"因應主管機關函令，上市(櫃)及興櫃公司110年原訂5月24日至6月30日股東會，延至110年7月至8月間召開，延期召開股東會日期彙總表，請至110年7月及8月「股東會及除權息日曆」查詢。"
"公司代號名稱","決議（擬議）進度","股利所屬年(季)度","股利所屬期間","期別","董事會（擬擬議）股利分派日","股東會日期","期初未分配盈餘/待彌補虧損(元)","本期淨利(淨損)(元)","可分配盈餘(元)","分配後期末未分配盈餘(元)","股東配發-盈餘分配之現金股利(元/股)","股東配發-法定盈餘公積發放之現金(元/股)","股東配發-資本公積發放之現金(元/股)","股東配發-股東配發之現金(股利)總金額(元)","股東配發-盈餘轉增資配股(元/股)","股東配發-法定盈餘公積轉增資配股(元/股)","股東配發-資本公積轉增資配股(元/股)","股東配發-股東配股總股數(股)","股利分派之公司章程","備註",
"1109 - 信大","股東會確認","111年 年度","111/01/01~111/12/31","1","112/03/14","112/06/20","      2,260,019,880","        399,165,884","      2,683,416,728","      2,410,489,634","0.80000000","0.0","0.0","        272,927,094","0.0","0.0","0.0","                  0","本公司章程第二十六條之一：本公司每年決算如有盈餘，除依法提繳所得稅之外，應先彌補以往年
度虧損，次就其餘額提撥百分之十為法定盈餘公積，並於必要時酌提特別盈餘公積或酌予保留盈餘，餘由董事會併同期初未分配盈餘，擬定盈餘分
配議案經股東會決議後分派股東股利。","",
"1110 - 東泥","股東會確認","111年 年度","111/01/01~111/12/31","1","112/03/14","112/06/21","        181,202,290","        149,043,548","        315,769,297","        258,569,218","0.10000000","0.0","0.0","         57,200,079","0.0","0.0","0.0","                  0","本公司年度總決算如有盈餘，應先繳納稅捐、
彌補以往虧損，次提百分之十為法定盈餘公
積，直至法定盈餘公積已達本公司資本總額時
為止，及依主管機關規定提列或迴轉特別盈餘
公積後，其餘額併同以前年度累積未分配盈餘
暨本年度未分配盈餘調整數後，作為可供分配
之盈餘，由董事會擬具盈餘分配案，提請股東
會決議後分派股東紅利。
本公司股利，應參酌所營事業景氣變化之特
性，考量各項產品或服務所處生命週期對未來
資金之需求與長期財務規劃，在維持穩定股利
之目標下，分配股東紅利全數以配發現金股利
為原則，但若公司有產能擴充、改善財務結
構、重大投資計劃等資金需求時，則以百分之
五十以上為股票股利，其餘為現金股利。","",
"1201 - 味全","董事會決議","111年 年度","111/01/01~111/12/31","1","112/03/15","不適用","        907,563,843","        240,282,674","      1,306,213,381","      1,185,770,407","0.23800000","0.0","0.0","        120,442,974","0.0","0.0","0.0","                  0","本公司為傳統精緻產業，每年決算後如有盈餘，除依法繳納營利事業所得稅及彌補以往年度虧損外，應先提撥百分之十為法定盈餘公積，其次再依法提撥或迴轉特別盈餘公積後，如尚有盈餘，連同上一年度累積未分派盈餘，由董事會擬具盈餘分派或保留盈餘議案，提請股東會決議。股利之分派，以各股東持有股份之比例為準。
本公司應考量配合投資發展、評估投資環境並兼顧股東利益，每年以不低於當期淨利百分之五十分派股東股利。惟每年本期淨利低於實收資本總額百分之五時，得不分派；分派股東股利時，以現金或股票方式為之，其中現金股利不得低於股利總數之百分之五十。
本公司董事會得以三分之二以上董事之出席，及出席董事過半數之決議，將應分派股利之全部或一部，以發放現金之方式為之，並報告股東會。","無。",
"1203 - 味王","股東會確認","111年 年度","111/01/01~111/12/31","1","112/03/29","112/06/28","        932,507,860","        625,396,127","      1,505,489,196","      1,241,489,196","1.10000000","0.0","0.0","        264,000,000","0.0","0.0","0.0","                  0","本公司所處產業環境多變，企業生命週期正值穩定成長階段，考量本公司未來資金需求及長期財務規劃，並滿足股東對現金流入之需求，本公司每年決算後如有盈餘，除依法繳納營利事業所得稅及彌補以往年度虧損外，應先提撥百分之十法定盈餘公積及依證券交易法規定應提列之特別盈餘公積，如尚有餘，得視當年度實際獲利及資金情況，經董事會決議通過後報股東會決議分派股東紅利。","",
"1210 - 大成","董事會決議","111年 年度","111/01/01~111/12/31","1","112/05/03","不適用","      2,221,938,450","      2,193,060,982","      4,204,992,723","      2,862,841,890","1.50000000","0.0","0.0","      1,342,150,833","0.0","0.0","0.0","                  0","本公司年度總決算如有盈餘，應先提繳稅款、彌補歷年累積虧損，次提
10%為法定盈餘公積，並依法令或主管機關規定提撥或迴轉特別盈餘公
積，如尚有盈餘，其餘額再加計以前年度累積未分配盈餘由董事會擬具
分派議案，以發行新股方式為之時，應提請股東會決議後分派之。本公
司依公司法第二百四十條第五項規定，授權董事會以三分之二以上董事
之出席，及出席董事過半數之決議，將應分派股息及紅利或公司法第二
百四十一條第一項規定之法定盈餘公積及資本公積之全部或一部，以發
放現金之方式為之，並報告股東會。惟此項盈餘提供分派之比率及股東
現金股利之比率，得視當年度實際獲利及資金狀況，經股東會決議調整
之。股東股利:其中現金股利不得低於股利總數之百分之十，但現金股利
每股若低於 0.1 元則不予發放，改以股票股利發放。如有前一年度累積
或當年度發生但當年度稅後盈餘不足提列之股東權益減項，應自前一年
度累積未分配盈餘提列相同數額之特別盈餘公積，並於提撥供分派前先
行扣除。","無",
"1213 - 大飲","股東會確認","111年 年度","111/01/01~111/12/31","1","112/03/20","112/06/15","       -201,597,004","        -75,809,022","       -277,406,026","       -277,406,026","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","本公司每年決算如有盈虧，除儘先彌補以往年
度虧損外，應於完納稅捐以後先提百分之十法
定盈餘公積，但法定盈餘公積已達公司資本總
額時，不在此限。
另依相關法令規定提列或迴轉特別盈餘公積
後，將其餘額加計以前年度累積未分配盈餘，
由董事會視實際需要保留全部或部分盈餘擬具
分配議案，提請股東會決議分配之。
本公司屬傳統產業，企業生命週期已進入「成
熟期」較適合採取穩定之股利政策，未來三年
之股利率預計在2％~5％之間，若當年度無重
大擴充計劃，擬以配發股票股利為原則。","",
"1215 - 卜蜂","董事會決議","111年 年度","111/01/01~111/12/31","1","112/04/24","不適用","      2,123,750,375","      1,555,379,878","      3,554,609,968","      2,522,844,625","3.50000000","0.0","0.0","      1,031,765,343","0.0","0.0","0.0","                  0","本公司所處產業正值穩定成長階段，考量本公司資金需求及滿足股東對現金流入之需求，本公司每年度決算如有盈餘時，應依法提繳稅捐、彌補虧損，次提百分之十為法定盈餘公積。但法定盈餘公積，已達實收資本額時，不在此限。另依法令或主管機關規定提列或迴轉特別盈餘公積後，其餘額加計以前年度累積未分配盈餘數，由董事會擬具分派議案。其中現金股利不得低於分派股利總數之百分之十，惟每股現金股利低於新台幣○‧一元時，則將現金股利改以股票股利發放之。
本公司董事會以三分之二以上董事之出席及出席董事過半數之決議，將應分派股息及紅利或公司法第二百四十一條第一項規定之法定盈餘公積及資本公積之全部或一部，以發放現金之方式為之，並報告股東會；以發行新股方式為之時，應提請股東會決議後分派之。","無",
"1216 - 統一","股東會確認","111年 年度","111/01/01~111/12/31","1","112/03/09","112/06/28","     13,078,455,116","     17,168,480,367","     35,773,763,772","     17,875,415,195","3.15000000","0.0","0.0","     17,898,348,577","0.0","0.0","0.0","                  0","股東紅利應為累積可分配盈餘之50%-100%，現金股利比率不低於當年度股利分配總額之30%","",
"1217 - 愛之味","董事會決議","111年 年度","111/01/01~111/12/31","1","112/03/13","不適用","         14,338,406","        277,889,562","        266,533,462","         68,728,128","0.40000000","0.0","0.0","        197,805,334","0.0","0.0","0.0","                  0","第三十條之一
公司年度總決算如有盈餘，除預提應繳稅捐，彌
補歷年虧損外，應先提撥百分之十為法定盈餘公
積及就當年度發生之股東權益減項金額及投資性
不動產公允價值淨增加數額自當年度稅後淨利加
計當年度稅後淨利以外項目提列或迴轉特別盈餘
公積，於優先發放特別股當年度應分派及以前各
年度累積未分派之股息後，除保留部份不分配外
由董事會擬具盈餘分配案，提報股東會決議後分
配之。
本公司盈餘分派之股利或法定盈餘公積及資本公
積之全部或一部，如以發放現金之方式為之，授
權董事會三分之二以上董事出席，及出席董事過
半數同意後為之，並報告股東會。","無",
"1218 - 泰山","董事會決議","112年 第3季","112/07/01~112/09/30","1","112/11/13","不適用","      4,883,931,935","        174,517,397","      5,058,449,332","      5,058,449,332","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","本公司目前產業發展成熟，獲利穩定，惟鑑於未來數年仍有重大之擴充產能及垂直發展之計劃，故盈餘之分派或虧損撥補得於每季終了後為之，盈餘分派以現金發放者，依公司法第二百二十八條之一及第二百四十條第五項規定由董事會決議辦理，並報告股東會，無須提交股東會請求承認。每季決算如有盈餘，應先預估並保留應納稅捐後，彌補累積虧損，次提百分之十為法定盈餘公積，但法定盈餘公積已達本公司實收資本額時，得不再提列，並得依公司營運需要及法令規定提列或迴轉特別盈餘公積後，如尚有餘額，其餘額加計期初累積未分配盈餘，由董事會擬具議案決議分派之。現金股利分派之比例不得低於股利分配總額之百分之三十。
若每股股利未達新台幣0.1元，則董事會得以保留不予分派。","無",
"面額新台幣10元之公司"
"因應主管機關函令，上市(櫃)及興櫃公司110年原訂5月24日至6月30日股東會，延至110年7月至8月間召開，延期召開股東會日期彙總表，請至110年7月及8月「股東會及除權息日曆」查詢。"
"公司代號名稱","決議（擬議）進度","股利所屬年(季)度","股利所屬期間","期別","董事會（擬擬議）股利分派日","股東會日期","期初未分配盈餘/待彌補虧損(元)","本期淨利(淨損)(元)","可分配盈餘(元)","分配後期末未分配盈餘(元)","股東配發-盈餘分配之現金股利(元/股)","股東配發-法定盈餘公積發放之現金(元/股)","股東配發-資本公積發放之現金(元/股)","股東配發-股東配發之現金(股利)總金額(元)","股東配發-盈餘轉增資配股(元/股)","股東配發-法定盈餘公積轉增資配股(元/股)","股東配發-資本公積轉增資配股(元/股)","股東配發-股東配股總股數(股)","股利分派之公司章程","備註",
"1218 - 泰山","董事會決議","112年 第2季","112/04/01~112/06/30","1","112/08/11","不適用","      5,266,081,300","       -382,149,365","      4,883,931,935","      4,883,931,935","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","本公司目前產業發展成熟，獲利穩定，惟鑑於未來數年仍有重大之擴充產能及垂直發展之計劃，故盈餘之分派或虧損撥補得於每季終了後為之，盈餘分派以現金發放者，依公司法第二百二十八條之一及第二百四十條第五項規定由董事會決議辦理，並報告股東會，無須提交股東會請求承認。每季決算如有盈餘，應先預估並保留應納稅捐後，彌補累積虧損，次提百分之十為法定盈餘公積，但法定盈餘公積已達本公司實收資本額時，得不再提列，並得依公司營運需要及法令規定提列或迴轉特別盈餘公積後，如尚有餘額，其餘額加計期初累積未分配盈餘，由董事會擬具議案決議分派之。現金股利分派之比例不得低於股利分配總額之百分之三十。
若每股股利未達新台幣0.1元，則董事會得以保留不予分派。","無",
"1218 - 泰山","董事會決議","112年 第1季","112/01/01~112/03/31","1","112/05/05","不適用","      5,336,030,987","        -69,949,687","      5,266,081,300","      5,266,081,300","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","本公司目前產業發展成熟，獲利穩定，惟鑑於未來數年仍有重大之擴充產能及垂直發展之計劃，故盈餘之分派或虧損撥補得於每季終了後為之，盈餘分派以現金發放者，依公司法第二百二十八條之一及第二百四十條第五項規定由董事會決議辦理，並報告股東會，無須提交股東會請求承認。每季決算如有盈餘，應先預估並保留應納稅捐後，彌補累積虧損，次提百分之十為法定盈餘公積，但法定盈餘公積已達本公司實收資本額時，得不再提列，並得依公司營運需要及法令規定提列或迴轉特別盈餘公積後，如尚有餘額，其餘額加計期初累積未分配盈餘，由董事會擬具議案決議分派之。現金股利分派之比例不得低於股利分配總額之百分之三十。
若每股股利未達新台幣0.1元，則董事會得以保留不予分派。","無",
"1218 - 泰山","董事會決議","111年 第4季","111/10/01~111/12/31","1","112/06/16","不適用","        663,066,273","      5,488,771,289","      5,620,958,756","      5,336,030,987","0.56985663","0.0","0.0","        284,927,769","0.0","0.0","0.0","                  0","本公司目前產業發展成熟，獲利穩定，惟鑑於未來
數年仍有重大之擴充產能及垂直發展之計劃，故盈
餘之分派或虧損撥補得於每季終了後為之，盈餘分
派以現金發放者，依公司法第二百二十八條之一及
第二百四十條第五項規定由董事會決議辦理，並報
告股東會，無須提交股東會請求承認。每季決算如
有盈餘，應先預估並保留應納稅捐後，彌補累積虧
損，次提百分之十為法定盈餘公積，但法定盈餘公
積已達本公司實收資本額時，得不再提列，並得依
公司營運需要及法令規定提列或迴轉特別盈餘公積
後，如尚有餘額，其餘額加計期初累積未分配盈
餘，由董事會擬具議案決議分派之。現金股利分派
之比例不得低於股利分配總額之百分之三十。
若每股股利未達新台幣0.1元，則董事會得以保留
不予分派。","本盈餘分配案之變更係由本公司112年5月31日股
東臨時會選任之董事召開之112年6月16日董事會
所決議通過，如有虛偽不實或決議事後經撤銷或確
認無效或違反法令規章情事，所造成之損害，均依
相關法律規定負責，倘有爭議，請循司法途徑處
理。",
